id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_x,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_y,price_x2,price_y3,price_x4,price_y5,price_x6,price_y7,price_x8,price_y9,price_x10,price_y11,price_x12,price_y13,price_x14,price_y15
38436055,*SPECTACULAR PRESIDENTIAL LOFT  DOWNTOWN TORONTO*,36748066,Jess,,Waterfront Communities-The Island,43.6414,-79.39432,Entire home/apt,200,1,2,2020-01-05,0.79,2,339,200,200,200,200,200,200,171,159,157,192,170,150,136,150,146
38436600,❤️Victoria 1 Bedroom In Luxurious Bungalow House❤️,32044025,Toronto,,Wexford/Maryvale,43.73677,-79.30519,Private room,200,30,0,,,27,365,200,200,200,200,200,200,125,125,125,125,125,125,125,125,125
38437012,❤️Victoria Main 1 Bdrm Luxurious Home❤️,32044025,Toronto,,Wexford/Maryvale,43.7381,-79.30546,Private room,200,30,0,,,27,365,200,200,200,200,200,200,125,125,125,125,125,125,125,125,125
32846188,comfortable room in a  nice house,145985679,若箫,,Kensington-Chinatown,43.65528,-79.39558,Private room,40,7,0,,,1,0,40,40,41,39,40,39,40,40,40,40,40,40,40,40,40
38437485,3BR&2BATH Condo CNT+Lake 2mins walk Subway Station,281004951,Chunhao,,Waterfront Communities-The Island,43.64811,-79.38889,Entire home/apt,388,2,20,2020-01-05,5.22,1,81,388,388,388,388,458,457,475,431,431,431,431,431,431,431,431
38440629,"New Luxury Midtown 1 Bed+Den Apt, Parking, Netflix",293032197,Shahriar,,Bedford Park-Nortown,43.72609,-79.43067,Entire home/apt,86,1,12,2020-01-05,4.56,2,148,85,86,85,84,84,86,69,99,99,99,99,110,99,99,75
38452895,Private contemporary cozy room .,248726708,Frank,,Downsview-Roding-CFB,43.72217,-79.50341,Private room,40,1,3,2019-10-06,0.84,2,365,40,40,40,39,40,39,48,48,48,48,48,48,48,48,48
32887785,A Woman's Guest Room Annex 2,5175157,Anne,,Annex,43.67168,-79.40238,Private room,79,28,0,,,2,90,80,79,80,79,79,79,79,79,79,79,79,79,79,79,79
38457635,"Cute, quirky, large apartment in hipster Parkdale",14951389,Tash,,South Parkdale,43.63689,-79.4283,Shared room,40,3,0,,,1,362,40,40,41,39,40,39,55,55,55,55,55,55,55,55,55
32888323,toronto welcomehouse 103room&private washroom,164815285,James,,L'Amoreaux,43.79796,-79.30062,Private room,70,3,0,,,10,340,70,70,70,70,70,69,70,70,70,70,70,70,70,70,70
38460996,Modern 1BR By CN Tower/Rogers Center/Scotia Arena,293233681,Joey,,Waterfront Communities-The Island,43.64248,-79.38137,Entire home/apt,150,2,14,2019-12-30,4,1,74,150,151,150,150,150,150,98,98,98,98,98,98,98,98,98
38465141,Beautiful one bedroom with spacious  living rm,142092731,Terry,,Old East York,43.69546,-79.33665,Entire home/apt,100,1,7,2019-12-11,1.81,4,36,99,99,99,100,100,101,126,111,110,108,111,113,107,141,140
38465173,Spectacular High Rise On The Waterfront,293274089,Adeola,,Waterfront Communities-The Island,43.64126,-79.38023,Entire home/apt,250,2,17,2019-12-31,4.64,1,247,251,300,300,299,300,300,154,155,187,209,177,161,168,168,168
32913190,Toronto welcomehouse 103 room& private washroom,187686707,James,,L'Amoreaux,43.79973,-79.30126,Private room,70,3,0,,,10,340,70,70,70,70,70,69,70,70,70,70,70,70,70,70,70
38485016,2 Bed/2 BTH-Ready Move In-Element-Downtown Toronto,169697179,DelSuites,,Waterfront Communities-The Island,43.64436,-79.39098,Entire home/apt,200,30,0,,,28,0,200,200,201,200,200,199,157,146,165,156,156,148,142,142,164
38486202,Heart Inside the heart of Toronto Enjoy your Stay.,283622663,Joseph,,Waterfront Communities-The Island,43.6429,-79.3832,Entire home/apt,149,2,13,2019-12-01,3.64,1,105,148,149,148,149,149,149,179,179,179,179,179,149,149,149,149
38486373,Stylish Fully Furnished Apt-Downtown-Bay/College,1718194,Shaz And Kanwal,,Bay Street Corridor,43.66075,-79.38621,Entire home/apt,149,30,3,2019-11-13,1.01,33,82,148,149,149,149,149,149,100,121,106,98,109,91,101,109,106
38489592,One bedroom Christie pits apartment,27697540,Koryn,,Dovercourt-Wallace Emerson-Junction,43.66319,-79.42061,Entire home/apt,69,2,18,2019-12-07,4.58,1,0,69,69,69,69,68,69,85,85,85,85,85,85,85,85,85
38491659,The Riverdale,120004539,Stephanie,,North Riverdale,43.66879,-79.34678,Entire home/apt,80,1,22,2020-01-01,5.84,1,139,81,81,81,82,80,82,97,65,65,67,70,78,165,65,65
32932931,A house close subway station,244641830,Percy,,Islington-City Centre West,43.64266,-79.52632,Private room,150,2,0,,,1,0,150,151,150,149,150,151,150,150,150,150,150,150,150,150,150
38519059,TRAVELER'S BEDROOM PEARSON AIRPORT HUMBER COLLEGE,116605673,Steven,,West Humber-Clairville,43.73406,-79.59473,Private room,40,1,12,2019-12-22,3.87,4,178,40,40,40,39,40,39,48,48,48,48,43,43,43,43,43
38520275,Cozy accommodation - room 2.,280754761,Stanislav,,Victoria Village,43.7275,-79.31424,Private room,38,2,6,2019-12-27,1.57,4,84,42,47,48,46,47,48,47,47,37,37,37,37,37,37,37
38522985,Luxurious Suite With Amazing City View !!!,41079136,Bao ZuPo,,Willowdale East,43.7613,-79.40909,Entire home/apt,221,1,11,2019-12-15,2.87,4,83,220,220,221,219,220,220,159,159,159,159,130,170,159,159,159
32934871,Greektown Gem,73118364,Rowan,,Playter Estates-Danforth,43.67677,-79.35956,Entire home/apt,275,1,0,,,1,90,274,275,275,276,275,275,300,300,300,300,300,300,300,300,300
38523650,COMFORTABLE & COZY HOUSE + PARKING/ SUBWAY,228793542,Kevin,,Briar Hill-Belgravia,43.70083,-79.44172,Entire home/apt,109,1,2,2019-09-28,0.54,2,0,109,109,109,109,109,109,109,109,119,119,109,109,109,109,168
38525757,Large private room w/private washroom next to it,148787014,Sui,,Bay Street Corridor,43.65089,-79.38092,Private room,100,2,2,2019-11-01,0.56,1,5,99,99,99,100,100,100,70,70,70,70,70,70,70,70,70
33015380,Great Junction 1 bedroom avail - May 5 to June 4,23582248,Mattysco,,Junction Area,43.66269,-79.47436,Entire home/apt,165,30,0,,,1,0,164,166,166,165,165,166,165,165,165,165,165,165,165,165,165
33038361,Charming 2 bdrm bungalow among 100 year oak trees,248656008,Marisa,,The Beaches,43.6735,-79.28564,Entire home/apt,99,14,0,,,1,188,99,99,99,98,99,99,99,99,97,97,87,87,87,87,87
33046676,Room in downtown king street,248727199,Sumer,,South Parkdale,43.64109,-79.42774,Private room,75,1,0,,,1,0,76,75,74,75,75,75,70,70,70,70,70,70,70,70,70
33075881,DOWNTOWN STUDIO,248934092,Anne,,Niagara,43.64456,-79.40939,Entire home/apt,86,4,0,,,1,0,85,86,86,85,85,85,85,85,85,85,85,85,85,85,85
38551599,Cozy accommodation - room 3,280754761,Stanislav,,Victoria Village,43.72752,-79.31277,Private room,38,2,10,2020-01-05,3.45,4,78,42,47,47,46,47,48,47,47,37,37,37,37,37,37,37
38552437,Cozy accommodation - room 4,280754761,Stanislav,,Victoria Village,43.72876,-79.31395,Private room,38,2,8,2019-12-28,2.24,4,77,42,47,48,46,47,48,47,47,37,37,37,37,37,37,37
33109854,Downtown Prime Location,19107482,Zeenat,,Bay Street Corridor,43.66793,-79.38767,Entire home/apt,99,3,0,,,2,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
33113391,Sherbourne Guest House Toronto-Taylor room,99389122,Danny,,North St.James Town,43.67124,-79.37553,Private room,115,2,0,,,3,365,115,115,115,115,115,116,105,105,105,105,105,105,105,105,105
33137950,Dovercourt Park - Renovated and Detached,114878617,Michael,,Dovercourt-Wallace Emerson-Junction,43.66624,-79.4336,Entire home/apt,150,28,0,,,1,251,150,151,150,150,150,150,150,150,150,150,150,150,150,150,150
33164137,Shared entrance private room. Near park/downtown.,24503430,Ivo,,O'Connor-Parkview,43.70325,-79.31438,Private room,25,2,0,,,1,5,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25
33215102,PRIVATE Room with Lock+Key+High Speed Wifi!!!,84157019,Maneesha,,Waterfront Communities-The Island,43.64379,-79.39188,Private room,70,30,0,,,1,36,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
38571700,"Annex- Spacious, Charming 1 Bed Lower Level Suite",12670538,Rebecca,,University,43.66409,-79.40881,Entire home/apt,165,2,1,2019-09-30,0.3,1,178,164,166,165,164,165,165,81,65,69,60,70,73,98,140,144
38576616,Cozy room with Tempurpedic queen bed,154881860,Mae,,Islington-City Centre West,43.62196,-79.52618,Private room,48,28,1,2019-09-15,0.26,4,66,48,48,48,48,48,48,33,33,33,33,28,33,28,27,33
38577885,Spacious Condo with Unobstructed Park View,294337033,Umad,,Waterfront Communities-The Island,43.63785,-79.39853,Entire home/apt,65,2,21,2020-01-02,5.63,1,139,65,65,65,65,64,65,211,231,198,189,194,189,191,189,189
38583924,Large Luxurious Three Bedroom Condominium/Gm,294416777,Mohammad,,Taylor-Massey,43.69776,-79.2938,Entire home/apt,175,1,14,2020-01-01,3.85,1,89,175,175,175,174,176,175,300,400,400,400,400,400,400,400,400
33244033,"Spacious, scent free, central bachelor apartment",250311734,Yafit,,Oakwood Village,43.69076,-79.44157,Entire home/apt,45,60,0,,,1,219,45,46,45,45,46,45,43,43,43,43,42,42,42,42,42
38592213,"Beautiful , clean and private room.",107395452,Fikre,,Ionview,43.73791,-79.27862,Private room,86,2,2,2020-01-01,0.85,1,179,86,86,87,86,86,86,50,50,50,50,50,50,50,50,50
38595255,Private loft-style bedroom with rooftop terrace,24491730,Reinier,,Moss Park,43.65448,-79.37249,Private room,125,1,4,2020-01-01,1.03,2,213,125,126,125,125,125,125,100,100,100,100,100,100,100,100,100
33255463,PREMIUM 2 BEDROOM/2 WASHROOM IN LUXURY CONDO,67105579,Markus,,Waterfront Communities-The Island,43.64432,-79.3934,Entire home/apt,499,2,0,,,1,0,498,498,500,499,499,499,499,499,499,499,499,499,499,499,499
33265411,Beaches Private Room - Start Your Day at the Lake!,886642,Jessica,,The Beaches,43.67596,-79.30018,Private room,105,1,0,,,1,0,105,105,105,106,105,104,105,105,105,105,105,105,105,105,105
38602424,Upscale Home Away from Home,52422352,Andrea,,Rosedale-Moore Park,43.68377,-79.38728,Entire home/apt,345,2,2,2020-01-01,2,1,138,345,324,265,266,295,294,345,488,295,295,295,295,295,295,295
33343779,Sunny lake view facing condo 5 mins from Union,38762154,Niyati,,Waterfront Communities-The Island,43.63998,-79.37994,Entire home/apt,2000,100,0,,,1,179,2000,1999,2000,2000,2001,2001,2000,2000,2000,2000,2000,2000,2000,2000,2000
33371769,"A quiet retreat by the lake, minutes from the core",196269219,Kyle,,Mimico (includes Humber Bay Shores),43.62182,-79.4835,Entire home/apt,99,1,0,,,1,0,99,99,100,99,99,99,108,108,108,108,108,108,108,108,108
33421675,Private Room in a Cozy House - Room201,116751674,James,,Willowdale East,43.77716,-79.4101,Private room,58,3,0,,,11,0,60,59,59,59,59,58,59,59,59,59,59,59,59,59,59
38620222,Large & Bright Studio Space,103759715,Khanh,,Keelesdale-Eglinton West,43.6901,-79.47216,Entire home/apt,86,1,6,2020-01-05,2.61,1,253,85,86,85,84,84,86,70,70,70,70,70,70,70,70,70
38624825,"North York Good Value 2 Bedrooms, host up to 4.",288699462,Christine,,Newtonbrook West,43.78951,-79.42593,Private room,69,1,1,2019-10-14,0.35,6,178,69,69,68,69,68,69,160,160,160,160,160,160,160,160,160
33431952,Quiet friendly one bedroom for rent,251865680,Samson,,Hillcrest Village,43.79307,-79.35502,Private room,200,1,0,,,1,179,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
38626579,Exec High Rise 1 Br in the Entertainment District,135718015,Ak,,Waterfront Communities-The Island,43.65021,-79.38824,Entire home/apt,149,1,7,2019-12-07,2.39,28,341,148,149,148,149,149,149,145,263,189,202,165,134,156,173,163
38627777,Large Cozy Bed Room (Stay relaxed),242813986,Makacs,,Agincourt South-Malvern West,43.79756,-79.27359,Private room,51,2,1,2019-10-14,0.35,2,90,50,50,50,51,50,50,35,40,35,35,40,35,35,35,30
38628880,sweet home,282597282,Vivi,,Henry Farm,43.76917,-79.34629,Private room,195,2,0,,,2,365,199,207,210,211,201,203,159,158,158,160,153,153,153,152,151
38635334,Cozy Annex Basement Apt near Dupont Station,266864956,Edith,,Annex,43.67409,-79.40482,Entire home/apt,110,4,4,2019-12-01,1.18,3,155,110,110,111,110,110,110,65,90,90,81,80,75,75,75,75
38647547,Bright 1 bedroom apartment in the middle of action,229161210,Saber,,Mount Pleasant West,43.71236,-79.3943,Entire home/apt,71,5,0,,,1,4,72,72,72,72,72,72,138,138,138,138,138,138,138,138,138
38652121,Downtown Toronto-Financial District-Eaton Centre,64637084,Leon,,Bay Street Corridor,43.651,-79.38151,Entire home/apt,100,1,33,2020-01-05,9.17,2,73,99,99,100,100,100,100,76,75,77,79,71,80,80,80,80
38661244,"Brand new penthouse, one bedroom +Den + parking",87852475,Farah,,Mount Pleasant West,43.70648,-79.39632,Entire home/apt,140,2,20,2020-01-02,5.66,1,165,141,139,140,141,139,140,162,160,119,161,145,150,125,130,140
38670364,Downtown living,7153656,Tom,,Moss Park,43.66159,-79.37011,Private room,75,1,9,2019-12-29,2.5,7,179,76,75,76,75,75,94,93,94,73,68,58,94,81,73,80
38674367,★Hidden Gem in Toronto-Gym-Great Food-Queen Bed,295492291,Shani&Ryan,,Wexford/Maryvale,43.74449,-79.30565,Entire home/apt,69,2,1,2020-01-02,1,1,77,69,59,60,61,60,60,75,75,74,70,75,75,75,75,75
38676898,Five star boutique hotel,5165010,Spencer,,Waterfront Communities-The Island,43.64646,-79.39331,Entire home/apt,499,2,0,,,2,90,500,500,500,500,500,499,190,190,190,190,190,190,190,190,190
38677336,Stylish penthouse with panoramic lake & city views,295545347,Em,,South Riverdale,43.65719,-79.35001,Entire home/apt,195,3,2,2019-11-22,0.59,1,49,195,195,226,225,225,249,243,200,200,200,200,200,200,200,200
33469345,Beautiful house in Bloordale villiage,182781116,Ryan,,Dufferin Grove,43.65218,-79.43723,Entire home/apt,499,1,0,,,1,0,500,500,500,500,501,501,500,500,500,500,500,500,500,500,500
38697673,Live luxuriously in the heart of Queen street west,211921437,Ryan,,Trinity-Bellwoods,43.64744,-79.40446,Entire home/apt,298,2,21,2020-01-04,6.24,3,150,300,300,298,299,299,299,363,349,271,356,318,399,349,295,349
38697749,Ali’s Condo 1BR Den Living Bath,175868258,Ali,,Regent Park,43.66137,-79.35816,Entire home/apt,51,29,0,,,2,65,50,50,50,51,50,50,109,119,119,119,112,119,119,119,119
38699651,Master bedroom in a gorgeous downtown Condo,10236161,Raya,,Niagara,43.63741,-79.40563,Private room,119,5,0,,,3,82,121,120,120,119,100,101,123,123,123,123,123,123,123,123,123
38701760,"Spacious 1 BR Suite, Sleeps 4 - CN Tower/MTCC",276561726,Matt,,Waterfront Communities-The Island,43.64416,-79.39146,Entire home/apt,999,1,11,2019-12-28,3.27,7,178,1000,1000,999,1000,1000,300,93,91,90,94,101,82,69,84,81
33660725,By the Lake on South Etobicoke,201109613,Lola,,Mimico (includes Humber Bay Shores),43.60285,-79.49483,Private room,160,1,0,,,1,83,160,160,161,160,159,160,150,150,150,150,150,150,150,150,150
33664328,Near Finch West Subway Station,182840595,Tom,,York University Heights,43.75481,-79.49182,Private room,51,1,0,,,1,0,50,50,51,49,50,50,51,51,51,51,51,51,51,51,51
33751741,Luxury 1 bedroom condo in the heart of North York,72127660,Cristy,,Don Valley Village,43.77387,-79.36024,Entire home/apt,86,30,0,,,1,0,85,86,86,85,85,85,78,78,78,78,78,78,78,78,78
38746290,"The Drake Hotel, Crash Pad",238964654,The Drake Hotel,,Little Portugal,43.64276,-79.42562,Private room,1000,1,0,,,1,81,1000,1000,1000,1001,1000,1000,349,349,349,349,349,349,203,210,179
38747285,Stunning New Designer Studio - Amazing View!,106739849,Kelly,,Moss Park,43.65298,-79.36574,Entire home/apt,90,5,7,2019-12-28,1.94,2,115,89,88,90,89,88,88,108,129,99,99,79,69,69,69,99
38753420,West End Spacious 1 Bed Condo with Pool!,5403527,Anastasia,,Niagara,43.63527,-79.4056,Entire home/apt,150,2,3,2019-10-15,0.93,1,6,150,151,150,150,150,150,100,80,85,74,85,84,125,166,178
38755365,Cozy room in a quiet home,225006374,Ionut-Daniel,,Mount Dennis,43.69044,-79.49736,Private room,30,3,1,2019-12-15,1,3,311,30,30,29,30,29,30,30,33,33,33,37,20,35,35,35
38758862,Your Space near Toronto Pearson Airport,145555164,Daniel,,Willowridge-Martingrove-Richview,43.68461,-79.57183,Private room,30,1,10,2019-12-30,3.41,2,5,30,30,29,30,29,30,30,30,30,30,30,55,55,55,55
33855960,Beautiful 2 Bedroom Semi in Leslieville,33157833,Kane,,Greenwood-Coxwell,43.67407,-79.32448,Entire home/apt,119,182,0,,,1,311,121,120,120,119,121,120,120,120,120,120,120,120,120,120,120
38770082,Condo near lake POOL/GYM/HOTTUB parking new decor,296180138,Chandra,,Niagara,43.63556,-79.40552,Entire home/apt,125,1,35,2020-01-05,11.17,1,215,125,126,125,125,125,125,105,106,105,112,105,115,85,85,125
38774331,2 Level Luxury Loft - Executive Top Floor Suite,40190528,Victoria,,Niagara,43.63823,-79.41371,Entire home/apt,130,2,1,2020-01-01,1,1,53,130,130,130,129,130,99,99,99,99,99,99,99,99,99,99
38779176,LUXURY Studio - Ent District-Sofabed +Free Parking,256444724,Sofia,,Waterfront Communities-The Island,43.64289,-79.38291,Entire home/apt,999,1,19,2019-12-31,5.76,5,136,1000,1000,999,1000,1000,300,119,111,88,94,93,81,69,81,93
33857044,One single bedroom in a family house,152345215,Jorge Carlos,,York University Heights,43.75107,-79.49599,Private room,599,1,0,,,1,365,600,601,600,600,600,599,600,600,600,600,600,600,600,600,600
33878516,“Room with a View”,254303476,Griselda,,Willowdale East,43.75718,-79.4068,Private room,75,3,0,,,1,0,76,75,74,75,75,75,75,75,75,75,75,75,75,75,75
33896085,Comfy rm w separated entrance &parking near to YYZ,250487508,Bobo,,Rexdale-Kipling,43.71797,-79.562,Private room,60,1,0,,,8,1,60,59,60,61,60,60,64,64,64,64,64,64,64,64,64
33916224,Event Space - The Den Toronto's Studio.,50157583,Kristin,,Weston-Pellam Park,43.66928,-79.45752,Private room,499,1,0,,,11,362,498,498,499,499,498,499,499,499,499,499,499,499,499,499,499
38783172,"Beautiful, Modern Apt on Main Floor-25 mins to DT",52972546,Melissa,,Long Branch,43.59262,-79.54133,Entire home/apt,128,3,2,2019-12-01,0.64,1,126,129,128,129,129,129,129,106,105,105,97,102,100,85,89,89
38791843,Comfy & cozy basement in great neighbourhood,96538857,Ben,,Newtonbrook West,43.78927,-79.42676,Entire home/apt,70,1,14,2020-01-03,4.12,2,75,70,61,61,60,62,61,93,92,89,89,89,89,86,89,89
33959385,Gorgeous Condo by the lake,15015489,Eyal,,Waterfront Communities-The Island,43.63915,-79.38955,Entire home/apt,140,20,0,,,1,363,141,139,140,141,139,139,120,120,120,120,120,120,120,120,120
33971982,Comfy backpacker place w parking closed to airport,250487508,Bobo,,Rexdale-Kipling,43.71631,-79.56565,Shared room,40,1,0,,,8,1,40,40,41,39,40,39,43,43,43,43,43,43,43,43,43
34066216,Brian Public,96743019,Yicent,,Pleasant View,43.78041,-79.33207,Entire home/apt,200,2,0,,,1,280,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
38800180,Comfy 2BRs unit close to airport w parking,296804542,Steve,,Rexdale-Kipling,43.71823,-79.56027,Private room,170,1,0,,,7,55,170,170,170,170,170,170,102,102,102,102,102,102,102,102,102
38800217,Comfy 1 Br unit close to airport w parking,296804542,Steve,,Rexdale-Kipling,43.71966,-79.56073,Private room,119,1,0,,,7,55,121,120,120,119,121,120,71,90,90,90,90,90,90,90,90
38802553,Agincourt huge bedroom,50227423,Qinglian,,Agincourt South-Malvern West,43.7899,-79.28992,Private room,86,3,0,,,7,365,85,86,85,84,84,86,60,60,60,60,60,60,60,60,60
38813436,Litle Den,181268284,Radomir,,Clairlea-Birchmount,43.71918,-79.29854,Private room,51,2,0,,,1,0,50,50,51,49,50,50,40,40,40,40,40,40,40,40,40
38819772,Quiet and Cozy place for a Single Person,206274619,Shahab,,Willowdale West,43.768,-79.41689,Private room,38,20,1,2019-11-06,0.48,6,126,38,39,38,38,38,38,25,25,25,25,25,25,25,25,27
38819831,"PRIVATE, QUIET, CLEAN AND SIMPLE.",297071249,Jay,,Parkwoods-Donalda,43.74148,-79.32732,Private room,45,2,11,2019-12-05,4.12,1,0,45,46,45,45,46,45,32,32,32,32,32,32,32,32,32
38821119,SimplyComfort. Classy 1bd on 32floor in Downtown,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64296,-79.38309,Entire home/apt,150,1,2,2019-12-27,0.74,127,338,150,151,150,150,150,150,153,155,134,117,156,96,96,96,120
38821837,"6 Bed, 5 Bath Victorian Home",29591417,Peter,,Lawrence Park South,43.71773,-79.39773,Entire home/apt,1200,3,0,,,1,285,1200,1200,1201,1201,1201,1199,986,785,785,1000,656,914,1000,599,599
38825784,Guest Suite. 1 Bdrm. Ensuite Bath. Balcony.,75125810,Pedro,,Waterfront Communities-The Island,43.64229,-79.40196,Private room,100,1,13,2019-12-22,3.82,1,126,99,99,99,100,100,100,100,100,100,100,100,100,100,84,100
38826342,Premium 3Beds/2Bath @KingWest walk2 CNTower/Rogers,237940117,Sugito,,Waterfront Communities-The Island,43.64123,-79.39969,Entire home/apt,239,2,6,2019-12-21,1.91,3,63,239,239,240,239,239,240,105,106,99,99,105,98,97,104,129
38838167,Charming apartment northeast end Toronto,1157730,Alla,,Oakwood Village,43.68767,-79.43247,Entire home/apt,60,1,1,2019-09-29,0.3,2,162,60,59,60,60,60,60,78,78,60,60,60,60,60,60,60
34066451,Renovated Century Home in Toronto’s “Pocket”,25307287,Dean,,Blake-Jones,43.67674,-79.33692,Entire home/apt,350,3,0,,,2,358,350,349,350,350,350,349,350,350,350,350,350,350,350,350,350
34156753,HABITACIÓN EN EXCELENTE UBICACIÓN,247029451,Tía Juana,,Palmerston-Little Italy,43.65794,-79.42709,Private room,70,2,0,,,1,90,70,70,70,70,70,69,70,70,70,70,70,70,70,70,70
34249333,"Cozy studio in the heart of uptown, close to ttc!",258576691,Sam,,Willowdale East,43.7577,-79.40868,Entire home/apt,86,6,0,,,1,340,85,86,85,84,84,86,89,89,89,89,89,89,89,89,89
38864536,Bright Bloordale loft with lots of plants.,8794616,Scott,,Dovercourt-Wallace Emerson-Junction,43.66427,-79.42728,Private room,100,1,2,2019-10-20,0.73,1,0,99,99,100,100,101,100,100,100,150,150,150,150,150,150,150
34278253,❤ Two Bedroom Suite in the Heart of Toronto ❤,785826,Arlene,,Waterfront Communities-The Island,43.65061,-79.3875,Entire home/apt,200,3,0,,,34,0,200,200,201,200,200,199,200,200,200,200,200,200,200,200,200
38867990,Luxury lower level apt in the heart of Forest Hill,297642331,Jessica,,Forest Hill North,43.70441,-79.43078,Private room,100,2,6,2019-12-08,1.76,1,232,99,99,101,100,101,100,100,62,62,62,62,62,62,62,62
38868670,"Cozy, bright second floor bedroom",265437617,Paul & Helen,,Broadview North,43.6955,-79.35289,Private room,75,1,6,2019-12-24,1.76,1,333,76,75,76,75,75,75,70,50,50,50,50,40,40,40,40
34367559,BREATHTAKING room in 2 bdr! 2o min dt -8  airport,30877105,Hirut & MJ,,Weston,43.69944,-79.51533,Private room,54,2,0,,,3,0,54,55,54,55,55,56,55,55,55,55,55,55,55,55,55
34370375,Park&fly sedan 1 parking spot near YYZ -not a room,250487508,Bobo,,Rexdale-Kipling,43.71792,-79.5622,Shared room,13,1,0,,,8,1,13,12,13,13,13,14,13,13,13,13,13,13,13,13,13
38875885,★Hotel Style Yorkville★Netflix★Self Check-in★Gym,3371777,Nedia,,Annex,43.67105,-79.39468,Entire home/apt,128,2,14,2019-12-31,4.16,1,359,129,128,129,129,129,129,127,159,155,128,159,159,129,159,129
34391565,Room - 10 min walk from Dundas Square,109887631,Navita,,Moss Park,43.65739,-79.3699,Private room,38,2,0,,,1,0,38,39,38,38,38,38,39,39,39,39,39,39,39,39,39
34398428,Business Class:ULTRA LUXURY Condo Long Term Rental,89689103,Mary,,Rosedale-Moore Park,43.67139,-79.387,Entire home/apt,150,137,0,,,1,180,150,151,150,150,150,150,150,150,150,150,150,150,150,150,150
34398986,B3 Student Room,107694749,Marc,,York University Heights,43.76643,-79.50481,Private room,43,7,0,,,3,0,42,43,43,44,43,43,43,43,43,43,43,43,43,43,43
38882091,Calm Room in the Heart of Toronto,7153656,Tom,,Moss Park,43.66021,-79.36843,Private room,78,1,8,2019-12-21,2.31,7,180,78,77,78,77,78,89,81,86,60,59,58,89,79,73,70
38894337,Downtown condo 10 min walk from Eaton Centre Mall,36221741,Mariya,,Bay Street Corridor,43.66074,-79.3829,Entire home/apt,86,2,3,2019-12-29,0.99,1,21,85,86,85,84,84,85,129,120,120,120,120,120,120,120,120
38899791,Furnished Rental A- The Dovercourt House,297718146,WeHost,,Little Portugal,43.65121,-79.42554,Entire home/apt,115,28,2,2019-12-22,0.74,2,94,99,99,101,100,100,101,105,105,110,97,115,95,70,76,85
38901126,Dufferin Grove Suite,141346872,Danielle,,Dufferin Grove,43.65284,-79.43252,Entire home/apt,125,3,3,2020-01-03,1.27,2,51,125,126,126,125,125,125,76,75,75,76,76,75,75,75,75
34417777,"Large, modern family home - north end of Toronto.",259812084,Alan,,Lansing-Westgate,43.74317,-79.43406,Entire home/apt,125,5,0,,,1,5,125,126,125,125,125,125,125,125,125,125,125,125,125,125,125
34423272,Bright Spacious East-side Loft Style apartment,259864006,Sabya,,South Riverdale,43.65756,-79.35047,Entire home/apt,163,7,0,,,1,0,164,164,164,163,163,165,150,150,150,150,150,150,150,150,150
38904653,Cozy & private apartment in heart of Corso Italia,297954736,Michele,,Corso Italia-Davenport,43.67852,-79.44693,Entire home/apt,80,2,3,2019-12-11,1.23,1,96,80,80,80,80,81,80,50,50,60,50,55,55,55,55,55
38905938,Cozy Room In Brand New Condo Downtown,36088235,Kaveh,,Waterfront Communities-The Island,43.64249,-79.37958,Private room,96,28,1,2019-12-10,1,11,33,95,97,97,96,96,96,72,72,72,69,69,69,69,79,79
38907012,Above 50th Flr Luxury Condo @Heart of Downtown TO!,297979965,Aasia,,Waterfront Communities-The Island,43.64137,-79.38332,Entire home/apt,128,2,17,2020-01-04,6.62,1,123,129,128,129,130,129,129,205,104,99,103,82,82,79,81,80
38910564,"Sweet room close , minutes Hwy (Phone number hidden by Airbnb) ’ subway",297925924,Hung,,Brookhaven-Amesbury,43.70295,-79.49934,Private room,43,2,4,2020-01-02,1.3,7,89,42,43,43,44,43,44,43,43,37,42,43,43,43,43,43
38922294,"Cozy room, 1’bus stop, 15’ subway,airport,Yorkdale",297925924,Hung,,Brookhaven-Amesbury,43.70292,-79.49904,Private room,39,2,5,2020-01-04,2.03,7,89,38,39,39,39,39,39,32,36,35,39,39,39,39,39,39
38922629,Soulful room blackcreek /Hwy (Phone number hidden by Airbnb) ’ airport,297925924,Hung,,Brookhaven-Amesbury,43.70266,-79.49869,Private room,39,2,3,2020-01-01,1.25,7,89,38,39,39,39,39,39,39,48,36,48,48,48,48,48,48
38925688,SimplyComfort. 19th Floor Studio in Yorkville,10202618,Simply Comfort,,Annex,43.67051,-79.39374,Entire home/apt,200,1,4,2019-12-24,1.19,127,330,200,200,200,89,88,88,152,164,178,130,96,96,116,122,116
38925712,Fully Furnished House (2Bed/1W)+ Subway+ Parking,123770607,Kian,,Briar Hill-Belgravia,43.70031,-79.44108,Entire home/apt,99,1,2,2019-12-28,2,1,1,98,98,98,99,98,98,98,98,118,118,98,98,98,98,98
